resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_os_config_os_policy_assignment,os_policies.resource_groups.inventory_filters,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:945,
google_os_config_os_policy_assignment,os_policies.resource_groups.inventory_filters,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:945,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:163,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:163,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:163,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:179,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:179,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:179,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:179,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:286,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:286,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:286,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:286,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:286,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:299,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:307,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:319,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.enforce.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:349,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:186,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:186,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:186,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:186,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:186,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.args,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:199,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:207,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:220,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.exec.validate.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:250,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:388,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:388,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:388,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:388,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:411,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:411,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:411,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:411,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:411,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:423,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.file.file.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:453,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:485,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:485,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:485,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:485,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.apt,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:498,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.apt,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:498,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.apt,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:498,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.apt,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:498,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.apt,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:498,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:513,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:513,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:513,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:513,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:513,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
