resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_saas_runtime_unit,input_variables.variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:297
google_saas_runtime_unit,labels,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit.go:138
google_saas_runtime_unit,location,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:113
google_saas_runtime_unit,maintenance,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit.go:148
google_saas_runtime_unit,maintenance.pinned_until_time,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:158
google_saas_runtime_unit,management_mode,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:168
google_saas_runtime_unit,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:321
google_saas_runtime_unit,ongoing_operations,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit.go:329
google_saas_runtime_unit,output_variables,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit.go:337
google_saas_runtime_unit,output_variables.type,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:352
google_saas_runtime_unit,output_variables.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:362
google_saas_runtime_unit,output_variables.variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:346
google_saas_runtime_unit,pending_operations,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit.go:370
google_saas_runtime_unit,project,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:441
google_saas_runtime_unit,release,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:378
google_saas_runtime_unit,scheduled_operations,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit.go:383
google_saas_runtime_unit,state,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:391
google_saas_runtime_unit,system_cleanup_at,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:404
google_saas_runtime_unit,system_managed_state,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:409
google_saas_runtime_unit,tenant,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:179
google_saas_runtime_unit,terraform_labels,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit.go:418
google_saas_runtime_unit,uid,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:425
google_saas_runtime_unit,unit_id,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:119
google_saas_runtime_unit,unit_kind,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:186
google_saas_runtime_unit,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit.go:434
google_saas_runtime_unit_kind,annotations,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:133
google_saas_runtime_unit_kind,create_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:307
google_saas_runtime_unit_kind,default_release,schema.TypeString,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:146
google_saas_runtime_unit_kind,dependencies,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:154
google_saas_runtime_unit_kind,dependencies.alias,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:162
google_saas_runtime_unit_kind,dependencies.unit_kind,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:167
google_saas_runtime_unit_kind,effective_annotations,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:312
google_saas_runtime_unit_kind,effective_labels,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:318
google_saas_runtime_unit_kind,etag,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:324
google_saas_runtime_unit_kind,input_variable_mappings,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:176
google_saas_runtime_unit_kind,input_variable_mappings.from,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:189
google_saas_runtime_unit_kind,input_variable_mappings.from.dependency,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:196
google_saas_runtime_unit_kind,input_variable_mappings.from.output_variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:201
google_saas_runtime_unit_kind,input_variable_mappings.to,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:209
google_saas_runtime_unit_kind,input_variable_mappings.to.dependency,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:216
google_saas_runtime_unit_kind,input_variable_mappings.to.ignore_for_lookup,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:226
google_saas_runtime_unit_kind,input_variable_mappings.to.input_variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:221
google_saas_runtime_unit_kind,input_variable_mappings.variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:184
google_saas_runtime_unit_kind,labels,schema.TypeMap,false,true,false,Optional,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:237
google_saas_runtime_unit_kind,location,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:113
google_saas_runtime_unit_kind,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:331
google_saas_runtime_unit_kind,output_variable_mappings,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:247
google_saas_runtime_unit_kind,output_variable_mappings.from,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:259
google_saas_runtime_unit_kind,output_variable_mappings.from.dependency,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:266
google_saas_runtime_unit_kind,output_variable_mappings.from.output_variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:271
google_saas_runtime_unit_kind,output_variable_mappings.to,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:279
google_saas_runtime_unit_kind,output_variable_mappings.to.dependency,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:286
google_saas_runtime_unit_kind,output_variable_mappings.to.ignore_for_lookup,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:296
google_saas_runtime_unit_kind,output_variable_mappings.to.input_variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:291
google_saas_runtime_unit_kind,output_variable_mappings.variable,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:254
google_saas_runtime_unit_kind,project,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:362
google_saas_runtime_unit_kind,saas,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:119
google_saas_runtime_unit_kind,terraform_labels,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:339
google_saas_runtime_unit_kind,uid,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:346
google_saas_runtime_unit_kind,unit_kind_id,schema.TypeString,true,false,false,Required,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:127
google_saas_runtime_unit_kind,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/saasruntime/resource_saas_runtime_unit_kind.go:355
google_scc_event_threat_detection_custom_module,config,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:107
google_scc_event_threat_detection_custom_module,display_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:133
google_scc_event_threat_detection_custom_module,enablement_state,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:115
google_scc_event_threat_detection_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:138
google_scc_event_threat_detection_custom_module,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:143
google_scc_event_threat_detection_custom_module,organization,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:121
google_scc_event_threat_detection_custom_module,type,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:127
google_scc_event_threat_detection_custom_module,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_event_threat_detection_custom_module.go:149
google_scc_folder_custom_module,ancestor_module,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:271
google_scc_folder_custom_module,custom_config,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:107
google_scc_folder_custom_module,custom_config.custom_output,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:180
google_scc_folder_custom_module,custom_config.custom_output.properties,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:187
google_scc_folder_custom_module,custom_config.custom_output.properties.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:193
google_scc_folder_custom_module,custom_config.custom_output.properties.value_expression,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:198
google_scc_folder_custom_module,custom_config.custom_output.properties.value_expression.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:211
google_scc_folder_custom_module,custom_config.custom_output.properties.value_expression.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:206
google_scc_folder_custom_module,custom_config.custom_output.properties.value_expression.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:217
google_scc_folder_custom_module,custom_config.custom_output.properties.value_expression.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:223
google_scc_folder_custom_module,custom_config.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:238
google_scc_folder_custom_module,custom_config.predicate,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:114
google_scc_folder_custom_module,custom_config.predicate.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:127
google_scc_folder_custom_module,custom_config.predicate.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:122
google_scc_folder_custom_module,custom_config.predicate.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:133
google_scc_folder_custom_module,custom_config.predicate.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:139
google_scc_folder_custom_module,custom_config.recommendation,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:148
google_scc_folder_custom_module,custom_config.resource_selector,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:155
google_scc_folder_custom_module,custom_config.resource_selector.resource_types,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:163
google_scc_folder_custom_module,custom_config.severity,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:174
google_scc_folder_custom_module,display_name,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:248
google_scc_folder_custom_module,enablement_state,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:259
google_scc_folder_custom_module,folder,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:265
google_scc_folder_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:278
google_scc_folder_custom_module,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:283
google_scc_folder_custom_module,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_custom_module.go:289
google_scc_folder_notification_config,config_id,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:107
google_scc_folder_notification_config,description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:164
google_scc_folder_notification_config,folder,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:113
google_scc_folder_notification_config,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:170
google_scc_folder_notification_config,pubsub_topic,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:119
google_scc_folder_notification_config,service_account,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:176
google_scc_folder_notification_config,streaming_config,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:125
google_scc_folder_notification_config,streaming_config.filter,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_notification_config.go:132
google_scc_folder_scc_big_query_export,big_query_export_id,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:107
google_scc_folder_scc_big_query_export,create_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:162
google_scc_folder_scc_big_query_export,dataset,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:113
google_scc_folder_scc_big_query_export,description,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:120
google_scc_folder_scc_big_query_export,filter,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:126
google_scc_folder_scc_big_query_export,folder,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:155
google_scc_folder_scc_big_query_export,most_recent_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:169
google_scc_folder_scc_big_query_export,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:174
google_scc_folder_scc_big_query_export,principal,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:181
google_scc_folder_scc_big_query_export,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycenter/resource_scc_folder_scc_big_query_export.go:186
google_scc_management_folder_security_health_analytics_custom_module,ancestor_module,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:278
google_scc_management_folder_security_health_analytics_custom_module,custom_config,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:113
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:120
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:127
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:133
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:138
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:151
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:146
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:157
google_scc_management_folder_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:163
google_scc_management_folder_security_health_analytics_custom_module,custom_config.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:178
google_scc_management_folder_security_health_analytics_custom_module,custom_config.predicate,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:185
google_scc_management_folder_security_health_analytics_custom_module,custom_config.predicate.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:198
google_scc_management_folder_security_health_analytics_custom_module,custom_config.predicate.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:193
google_scc_management_folder_security_health_analytics_custom_module,custom_config.predicate.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:204
google_scc_management_folder_security_health_analytics_custom_module,custom_config.predicate.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:210
google_scc_management_folder_security_health_analytics_custom_module,custom_config.recommendation,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:219
google_scc_management_folder_security_health_analytics_custom_module,custom_config.resource_selector,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:226
google_scc_management_folder_security_health_analytics_custom_module,custom_config.resource_selector.resource_types,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:234
google_scc_management_folder_security_health_analytics_custom_module,custom_config.severity,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:245
google_scc_management_folder_security_health_analytics_custom_module,display_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:254
google_scc_management_folder_security_health_analytics_custom_module,enablement_state,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:265
google_scc_management_folder_security_health_analytics_custom_module,folder,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:107
google_scc_management_folder_security_health_analytics_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:285
google_scc_management_folder_security_health_analytics_custom_module,location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:271
google_scc_management_folder_security_health_analytics_custom_module,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:290
google_scc_management_folder_security_health_analytics_custom_module,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_folder_security_health_analytics_custom_module.go:296
google_scc_management_organization_event_threat_detection_custom_module,config,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:113
google_scc_management_organization_event_threat_detection_custom_module,display_name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:121
google_scc_management_organization_event_threat_detection_custom_module,enablement_state,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:126
google_scc_management_organization_event_threat_detection_custom_module,last_editor,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:145
google_scc_management_organization_event_threat_detection_custom_module,location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:132
google_scc_management_organization_event_threat_detection_custom_module,name,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:150
google_scc_management_organization_event_threat_detection_custom_module,organization,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:107
google_scc_management_organization_event_threat_detection_custom_module,type,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:139
google_scc_management_organization_event_threat_detection_custom_module,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_event_threat_detection_custom_module.go:156
google_scc_management_organization_security_health_analytics_custom_module,ancestor_module,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:278
google_scc_management_organization_security_health_analytics_custom_module,custom_config,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:113
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:186
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:193
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.name,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:199
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:204
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:217
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:212
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:223
google_scc_management_organization_security_health_analytics_custom_module,custom_config.custom_output.properties.value_expression.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:229
google_scc_management_organization_security_health_analytics_custom_module,custom_config.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:244
google_scc_management_organization_security_health_analytics_custom_module,custom_config.predicate,schema.TypeList,true,false,false,Required,true,schema.TypeList,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:120
google_scc_management_organization_security_health_analytics_custom_module,custom_config.predicate.description,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:133
google_scc_management_organization_security_health_analytics_custom_module,custom_config.predicate.expression,schema.TypeString,true,false,false,Required,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:128
google_scc_management_organization_security_health_analytics_custom_module,custom_config.predicate.location,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:139
google_scc_management_organization_security_health_analytics_custom_module,custom_config.predicate.title,schema.TypeString,false,true,false,Optional,false,,google-beta/services/securitycentermanagement/resource_scc_management_organization_security_health_analytics_custom_module.go:145
