resource,provenance,product,is_iam,schema_callee,file_path:line
google_dialogflow_cx_environment,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXEnvironment,google-beta/provider/provider_mmv1_resources.go:1135
google_dialogflow_cx_flow,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXFlow,google-beta/provider/provider_mmv1_resources.go:1136
google_dialogflow_cx_generative_settings,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXGenerativeSettings,google-beta/provider/provider_mmv1_resources.go:1137
google_dialogflow_cx_generator,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXGenerator,google-beta/provider/provider_mmv1_resources.go:1138
google_dialogflow_cx_intent,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXIntent,google-beta/provider/provider_mmv1_resources.go:1139
google_dialogflow_cx_page,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXPage,google-beta/provider/provider_mmv1_resources.go:1140
google_dialogflow_cx_playbook,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXPlaybook,google-beta/provider/provider_mmv1_resources.go:1141
google_dialogflow_cx_security_settings,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXSecuritySettings,google-beta/provider/provider_mmv1_resources.go:1142
google_dialogflow_cx_test_case,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXTestCase,google-beta/provider/provider_mmv1_resources.go:1143
google_dialogflow_cx_tool,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXTool,google-beta/provider/provider_mmv1_resources.go:1144
google_dialogflow_cx_version,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXVersion,google-beta/provider/provider_mmv1_resources.go:1145
google_dialogflow_cx_webhook,Generated,dialogflowcx,false,dialogflowcx.ResourceDialogflowCXWebhook,google-beta/provider/provider_mmv1_resources.go:1146
google_discovery_engine_acl_config,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineAclConfig,google-beta/provider/provider_mmv1_resources.go:1147
google_discovery_engine_assistant,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineAssistant,google-beta/provider/provider_mmv1_resources.go:1148
google_discovery_engine_chat_engine,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineChatEngine,google-beta/provider/provider_mmv1_resources.go:1149
google_discovery_engine_cmek_config,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineCmekConfig,google-beta/provider/provider_mmv1_resources.go:1150
google_discovery_engine_control,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineControl,google-beta/provider/provider_mmv1_resources.go:1151
google_discovery_engine_data_connector,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineDataConnector,google-beta/provider/provider_mmv1_resources.go:1152
google_discovery_engine_data_store,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineDataStore,google-beta/provider/provider_mmv1_resources.go:1153
google_discovery_engine_license_config,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineLicenseConfig,google-beta/provider/provider_mmv1_resources.go:1154
google_discovery_engine_recommendation_engine,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineRecommendationEngine,google-beta/provider/provider_mmv1_resources.go:1155
google_discovery_engine_schema,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineSchema,google-beta/provider/provider_mmv1_resources.go:1156
google_discovery_engine_search_engine,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineSearchEngine,google-beta/provider/provider_mmv1_resources.go:1157
google_discovery_engine_sitemap,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineSitemap,google-beta/provider/provider_mmv1_resources.go:1158
google_discovery_engine_target_site,Generated,discoveryengine,false,discoveryengine.ResourceDiscoveryEngineTargetSite,google-beta/provider/provider_mmv1_resources.go:1159
google_dns_managed_zone,Generated,dns,false,dns.ResourceDNSManagedZone,google-beta/provider/provider_mmv1_resources.go:1160
google_dns_managed_zone_iam_binding,Generated,dns,true,tpgiamresource.ResourceIamBinding,google-beta/provider/provider_mmv1_resources.go:1161
google_dns_managed_zone_iam_member,Generated,dns,true,tpgiamresource.ResourceIamMember,google-beta/provider/provider_mmv1_resources.go:1162
google_dns_managed_zone_iam_policy,Generated,dns,true,tpgiamresource.ResourceIamPolicy,google-beta/provider/provider_mmv1_resources.go:1163
google_dns_policy,Generated,dns,false,dns.ResourceDNSPolicy,google-beta/provider/provider_mmv1_resources.go:1164
google_dns_response_policy,Generated,dns,false,dns.ResourceDNSResponsePolicy,google-beta/provider/provider_mmv1_resources.go:1165
google_dns_response_policy_rule,Generated,dns,false,dns.ResourceDNSResponsePolicyRule,google-beta/provider/provider_mmv1_resources.go:1166
google_document_ai_processor,Generated,documentai,false,documentai.ResourceDocumentAIProcessor,google-beta/provider/provider_mmv1_resources.go:1167
google_document_ai_processor_default_version,Generated,documentai,false,documentai.ResourceDocumentAIProcessorDefaultVersion,google-beta/provider/provider_mmv1_resources.go:1168
google_document_ai_warehouse_document_schema,Generated,documentaiwarehouse,false,documentaiwarehouse.ResourceDocumentAIWarehouseDocumentSchema,google-beta/provider/provider_mmv1_resources.go:1169
google_document_ai_warehouse_location,Generated,documentaiwarehouse,false,documentaiwarehouse.ResourceDocumentAIWarehouseLocation,google-beta/provider/provider_mmv1_resources.go:1170
google_edgecontainer_cluster,Generated,edgecontainer,false,edgecontainer.ResourceEdgecontainerCluster,google-beta/provider/provider_mmv1_resources.go:1171
google_edgecontainer_node_pool,Generated,edgecontainer,false,edgecontainer.ResourceEdgecontainerNodePool,google-beta/provider/provider_mmv1_resources.go:1172
google_edgecontainer_vpn_connection,Generated,edgecontainer,false,edgecontainer.ResourceEdgecontainerVpnConnection,google-beta/provider/provider_mmv1_resources.go:1173
google_edgenetwork_interconnect_attachment,Generated,edgenetwork,false,edgenetwork.ResourceEdgenetworkInterconnectAttachment,google-beta/provider/provider_mmv1_resources.go:1174
google_edgenetwork_network,Generated,edgenetwork,false,edgenetwork.ResourceEdgenetworkNetwork,google-beta/provider/provider_mmv1_resources.go:1175
google_edgenetwork_subnet,Generated,edgenetwork,false,edgenetwork.ResourceEdgenetworkSubnet,google-beta/provider/provider_mmv1_resources.go:1176
google_essential_contacts_contact,Generated,essentialcontacts,false,essentialcontacts.ResourceEssentialContactsContact,google-beta/provider/provider_mmv1_resources.go:1177
google_eventarc_channel,Generated,eventarc,false,eventarc.ResourceEventarcChannel,google-beta/provider/provider_mmv1_resources.go:1178
google_eventarc_enrollment,Generated,eventarc,false,eventarc.ResourceEventarcEnrollment,google-beta/provider/provider_mmv1_resources.go:1179
google_eventarc_google_api_source,Generated,eventarc,false,eventarc.ResourceEventarcGoogleApiSource,google-beta/provider/provider_mmv1_resources.go:1180
google_eventarc_google_channel_config,Generated,eventarc,false,eventarc.ResourceEventarcGoogleChannelConfig,google-beta/provider/provider_mmv1_resources.go:1181
google_eventarc_message_bus,Generated,eventarc,false,eventarc.ResourceEventarcMessageBus,google-beta/provider/provider_mmv1_resources.go:1182
google_eventarc_pipeline,Generated,eventarc,false,eventarc.ResourceEventarcPipeline,google-beta/provider/provider_mmv1_resources.go:1183
google_eventarc_trigger,Generated,eventarc,false,eventarc.ResourceEventarcTrigger,google-beta/provider/provider_mmv1_resources.go:1184
google_filestore_backup,Generated,filestore,false,filestore.ResourceFilestoreBackup,google-beta/provider/provider_mmv1_resources.go:1185
google_filestore_instance,Generated,filestore,false,filestore.ResourceFilestoreInstance,google-beta/provider/provider_mmv1_resources.go:1186
google_filestore_snapshot,Generated,filestore,false,filestore.ResourceFilestoreSnapshot,google-beta/provider/provider_mmv1_resources.go:1187
google_firebase_android_app,Generated,firebase,false,firebase.ResourceFirebaseAndroidApp,google-beta/provider/provider_mmv1_resources.go:1188
google_firebase_apple_app,Generated,firebase,false,firebase.ResourceFirebaseAppleApp,google-beta/provider/provider_mmv1_resources.go:1189
google_firebase_project,Generated,firebase,false,firebase.ResourceFirebaseProject,google-beta/provider/provider_mmv1_resources.go:1190
google_firebase_web_app,Generated,firebase,false,firebase.ResourceFirebaseWebApp,google-beta/provider/provider_mmv1_resources.go:1191
google_firebase_app_check_app_attest_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckAppAttestConfig,google-beta/provider/provider_mmv1_resources.go:1192
google_firebase_app_check_debug_token,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckDebugToken,google-beta/provider/provider_mmv1_resources.go:1193
google_firebase_app_check_device_check_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckDeviceCheckConfig,google-beta/provider/provider_mmv1_resources.go:1194
google_firebase_app_check_play_integrity_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckPlayIntegrityConfig,google-beta/provider/provider_mmv1_resources.go:1195
google_firebase_app_check_recaptcha_enterprise_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckRecaptchaEnterpriseConfig,google-beta/provider/provider_mmv1_resources.go:1196
google_firebase_app_check_recaptcha_v3_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckRecaptchaV3Config,google-beta/provider/provider_mmv1_resources.go:1197
google_firebase_app_check_service_config,Generated,firebaseappcheck,false,firebaseappcheck.ResourceFirebaseAppCheckServiceConfig,google-beta/provider/provider_mmv1_resources.go:1198
google_firebase_app_hosting_backend,Generated,firebaseapphosting,false,firebaseapphosting.ResourceFirebaseAppHostingBackend,google-beta/provider/provider_mmv1_resources.go:1199
google_firebase_app_hosting_build,Generated,firebaseapphosting,false,firebaseapphosting.ResourceFirebaseAppHostingBuild,google-beta/provider/provider_mmv1_resources.go:1200
google_firebase_app_hosting_default_domain,Generated,firebaseapphosting,false,firebaseapphosting.ResourceFirebaseAppHostingDefaultDomain,google-beta/provider/provider_mmv1_resources.go:1201
google_firebase_app_hosting_domain,Generated,firebaseapphosting,false,firebaseapphosting.ResourceFirebaseAppHostingDomain,google-beta/provider/provider_mmv1_resources.go:1202
google_firebase_app_hosting_traffic,Generated,firebaseapphosting,false,firebaseapphosting.ResourceFirebaseAppHostingTraffic,google-beta/provider/provider_mmv1_resources.go:1203
google_firebase_database_instance,Generated,firebasedatabase,false,firebasedatabase.ResourceFirebaseDatabaseInstance,google-beta/provider/provider_mmv1_resources.go:1204
google_firebase_data_connect_service,Generated,firebasedataconnect,false,firebasedataconnect.ResourceFirebaseDataConnectService,google-beta/provider/provider_mmv1_resources.go:1205
google_firebase_extensions_instance,Generated,firebaseextensions,false,firebaseextensions.ResourceFirebaseExtensionsInstance,google-beta/provider/provider_mmv1_resources.go:1206
google_firebase_hosting_channel,Generated,firebasehosting,false,firebasehosting.ResourceFirebaseHostingChannel,google-beta/provider/provider_mmv1_resources.go:1207
google_firebase_hosting_custom_domain,Generated,firebasehosting,false,firebasehosting.ResourceFirebaseHostingCustomDomain,google-beta/provider/provider_mmv1_resources.go:1208
google_firebase_hosting_release,Generated,firebasehosting,false,firebasehosting.ResourceFirebaseHostingRelease,google-beta/provider/provider_mmv1_resources.go:1209
google_firebase_hosting_site,Generated,firebasehosting,false,firebasehosting.ResourceFirebaseHostingSite,google-beta/provider/provider_mmv1_resources.go:1210
google_firebase_hosting_version,Generated,firebasehosting,false,firebasehosting.ResourceFirebaseHostingVersion,google-beta/provider/provider_mmv1_resources.go:1211
google_firebase_storage_bucket,Generated,firebasestorage,false,firebasestorage.ResourceFirebaseStorageBucket,google-beta/provider/provider_mmv1_resources.go:1212
google_firestore_backup_schedule,Generated,firestore,false,firestore.ResourceFirestoreBackupSchedule,google-beta/provider/provider_mmv1_resources.go:1213
google_firestore_database,Generated,firestore,false,firestore.ResourceFirestoreDatabase,google-beta/provider/provider_mmv1_resources.go:1214
google_firestore_document,Generated,firestore,false,firestore.ResourceFirestoreDocument,google-beta/provider/provider_mmv1_resources.go:1215
google_firestore_field,Generated,firestore,false,firestore.ResourceFirestoreField,google-beta/provider/provider_mmv1_resources.go:1216
google_firestore_index,Generated,firestore,false,firestore.ResourceFirestoreIndex,google-beta/provider/provider_mmv1_resources.go:1217
google_firestore_user_creds,Generated,firestore,false,firestore.ResourceFirestoreUserCreds,google-beta/provider/provider_mmv1_resources.go:1218
google_gemini_code_repository_index,Generated,gemini,false,gemini.ResourceGeminiCodeRepositoryIndex,google-beta/provider/provider_mmv1_resources.go:1219
google_gemini_code_tools_setting,Generated,gemini,false,gemini.ResourceGeminiCodeToolsSetting,google-beta/provider/provider_mmv1_resources.go:1220
google_gemini_code_tools_setting_binding,Generated,gemini,false,gemini.ResourceGeminiCodeToolsSettingBinding,google-beta/provider/provider_mmv1_resources.go:1221
